preseason,time zone,tm,season1,d1,a1,g1,z1,t1,season2,d2,a2,g2,z2,t2,season3,d3,a3,g3,z3,t3,season4,d4,a4,g4,z4,t4,season5,d5,a5,g5,z5,t5,season6,d6,a6,g6,z6,t6,season7,d7,a7,g7,z7,t7,season8,d8,a8,g8,z8,t8,season9,d9,a9,g9,z9,t9,season10,d10,a10,g10,z10,t10,season11,d11,a11,g11,z11,t11,season12,d12,a12,g12,z12,t12,season13,d13,a13,g13,z13,t13,season14,d14,a14,g14,z14,t14,season15,d15,a15,g15,z15,t15,season16,d16,a16,g16,z16,t16,season17,d17,a17,g17,z17,t17,season18,d18,a18,g18,z18,t18,season19,d19,a19,g19,z19,t19,season20,d20,a20,g20,z20,t20
with,Central,Tennessee,Preseason,08/12,@,Chicago,12:00PM,1:00PM,Preseason,08/19,@,Minnesota,7:00PM,8:00PM,Preseason,08/25,,New England,7:15PM,8:15PM,Regular Season,09/10,@,New Orleans,12:00PM,1:00PM,Regular Season,09/17,,Los Angeles (C),12:00PM,1:00PM,Regular Season,09/24,@,Cleveland,12:00PM,1:00PM,Regular Season,10/01,,Cincinnati,12:00PM,1:00PM,Regular Season,10/08,@,Indianapolis,12:00PM,1:00PM,Regular Season,10/15,,Baltimore,8:30AM,9:30AM,Regular Season,10/29,,Atlanta,12:00PM,1:00PM,Regular Season,11/02,@,Pittsburgh,7:15PM,8:15PM,Regular Season,11/12,@,Tampa Bay,12:00PM,1:00PM,Regular Season,11/19,@,Jacksonville,12:00PM,1:00PM,Regular Season,11/26,,Carolina,12:00PM,1:00PM,Regular Season,12/03,,Indianapolis,12:00PM,1:00PM,Regular Season,12/11,@,Miami,7:15PM,8:15PM,Regular Season,12/17,,Houston,12:00PM,1:00PM,Regular Season,12/24,,Seattle,12:00PM,1:00PM,Regular Season,12/31,@,Houston,12:00PM,1:00PM,Regular Season,01/07,,Jacksonville,TBD,TBD
without,Central,Tennessee,Regular Season,09/10,@,New Orleans,12:00PM,1:00PM,Regular Season,09/17,,Los Angeles (C),12:00PM,1:00PM,Regular Season,09/24,@,Cleveland,12:00PM,1:00PM,Regular Season,10/01,,Cincinnati,12:00PM,1:00PM,Regular Season,10/08,@,Indianapolis,12:00PM,1:00PM,Regular Season,10/15,,Baltimore,8:30AM,9:30AM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,10/29,,Atlanta,12:00PM,1:00PM,Regular Season,11/02,@,Pittsburgh,7:15PM,8:15PM,Regular Season,11/12,@,Tampa Bay,12:00PM,1:00PM,Regular Season,11/19,@,Jacksonville,12:00PM,1:00PM,Regular Season,11/26,,Carolina,12:00PM,1:00PM,Regular Season,12/03,,Indianapolis,12:00PM,1:00PM,Regular Season,12/11,@,Miami,7:15PM,8:15PM,Regular Season,12/17,,Houston,12:00PM,1:00PM,Regular Season,12/24,,Seattle,12:00PM,1:00PM,Regular Season,12/31,@,Houston,12:00PM,1:00PM,Regular Season,01/07,,Jacksonville,TBD,TBD,,,,,,,,,,,,
with,Eastern,Tennessee,Preseason,08/12,@,Chicago,1:00PM,1:00PM,Preseason,08/19,@,Minnesota,8:00PM,8:00PM,Preseason,08/25,,New England,8:15PM,8:15PM,Regular Season,09/10,@,New Orleans,1:00PM,1:00PM,Regular Season,09/17,,Los Angeles (C),1:00PM,1:00PM,Regular Season,09/24,@,Cleveland,1:00PM,1:00PM,Regular Season,10/01,,Cincinnati,1:00PM,1:00PM,Regular Season,10/08,@,Indianapolis,1:00PM,1:00PM,Regular Season,10/15,,Baltimore,9:30AM,9:30AM,Regular Season,10/29,,Atlanta,1:00PM,1:00PM,Regular Season,11/02,@,Pittsburgh,8:15PM,8:15PM,Regular Season,11/12,@,Tampa Bay,1:00PM,1:00PM,Regular Season,11/19,@,Jacksonville,1:00PM,1:00PM,Regular Season,11/26,,Carolina,1:00PM,1:00PM,Regular Season,12/03,,Indianapolis,1:00PM,1:00PM,Regular Season,12/11,@,Miami,8:15PM,8:15PM,Regular Season,12/17,,Houston,1:00PM,1:00PM,Regular Season,12/24,,Seattle,1:00PM,1:00PM,Regular Season,12/31,@,Houston,1:00PM,1:00PM,Regular Season,01/07,,Jacksonville,TBD,TBD
without,Eastern,Tennessee,Regular Season,09/10,@,New Orleans,1:00PM,1:00PM,Regular Season,09/17,,Los Angeles (C),1:00PM,1:00PM,Regular Season,09/24,@,Cleveland,1:00PM,1:00PM,Regular Season,10/01,,Cincinnati,1:00PM,1:00PM,Regular Season,10/08,@,Indianapolis,1:00PM,1:00PM,Regular Season,10/15,,Baltimore,9:30AM,9:30AM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,10/29,,Atlanta,1:00PM,1:00PM,Regular Season,11/02,@,Pittsburgh,8:15PM,8:15PM,Regular Season,11/12,@,Tampa Bay,1:00PM,1:00PM,Regular Season,11/19,@,Jacksonville,1:00PM,1:00PM,Regular Season,11/26,,Carolina,1:00PM,1:00PM,Regular Season,12/03,,Indianapolis,1:00PM,1:00PM,Regular Season,12/11,@,Miami,8:15PM,8:15PM,Regular Season,12/17,,Houston,1:00PM,1:00PM,Regular Season,12/24,,Seattle,1:00PM,1:00PM,Regular Season,12/31,@,Houston,1:00PM,1:00PM,Regular Season,01/07,,Jacksonville,TBD,TBD,,,,,,,,,,,,
with,Mountain,Tennessee,Preseason,08/12,@,Chicago,11:00AM,1:00PM,Preseason,08/19,@,Minnesota,6:00PM,8:00PM,Preseason,08/25,,New England,6:15PM,8:15PM,Regular Season,09/10,@,New Orleans,11:00AM,1:00PM,Regular Season,09/17,,Los Angeles (C),11:00AM,1:00PM,Regular Season,09/24,@,Cleveland,11:00AM,1:00PM,Regular Season,10/01,,Cincinnati,11:00AM,1:00PM,Regular Season,10/08,@,Indianapolis,11:00AM,1:00PM,Regular Season,10/15,,Baltimore,7:30AM,9:30AM,Regular Season,10/29,,Atlanta,11:00AM,1:00PM,Regular Season,11/02,@,Pittsburgh,6:15PM,8:15PM,Regular Season,11/12,@,Tampa Bay,11:00AM,1:00PM,Regular Season,11/19,@,Jacksonville,11:00AM,1:00PM,Regular Season,11/26,,Carolina,11:00AM,1:00PM,Regular Season,12/03,,Indianapolis,11:00AM,1:00PM,Regular Season,12/11,@,Miami,6:15PM,8:15PM,Regular Season,12/17,,Houston,11:00AM,1:00PM,Regular Season,12/24,,Seattle,11:00AM,1:00PM,Regular Season,12/31,@,Houston,11:00AM,1:00PM,Regular Season,01/07,,Jacksonville,TBD,TBD
without,Mountain,Tennessee,Regular Season,09/10,@,New Orleans,11:00AM,1:00PM,Regular Season,09/17,,Los Angeles (C),11:00AM,1:00PM,Regular Season,09/24,@,Cleveland,11:00AM,1:00PM,Regular Season,10/01,,Cincinnati,11:00AM,1:00PM,Regular Season,10/08,@,Indianapolis,11:00AM,1:00PM,Regular Season,10/15,,Baltimore,7:30AM,9:30AM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,10/29,,Atlanta,11:00AM,1:00PM,Regular Season,11/02,@,Pittsburgh,6:15PM,8:15PM,Regular Season,11/12,@,Tampa Bay,11:00AM,1:00PM,Regular Season,11/19,@,Jacksonville,11:00AM,1:00PM,Regular Season,11/26,,Carolina,11:00AM,1:00PM,Regular Season,12/03,,Indianapolis,11:00AM,1:00PM,Regular Season,12/11,@,Miami,6:15PM,8:15PM,Regular Season,12/17,,Houston,11:00AM,1:00PM,Regular Season,12/24,,Seattle,11:00AM,1:00PM,Regular Season,12/31,@,Houston,11:00AM,1:00PM,Regular Season,01/07,,Jacksonville,TBD,TBD,,,,,,,,,,,,
with,Pacific,Tennessee,Preseason,08/12,@,Chicago,10:00AM,1:00PM,Preseason,08/19,@,Minnesota,5:00PM,8:00PM,Preseason,08/25,,New England,5:15PM,8:15PM,Regular Season,09/10,@,New Orleans,10:00AM,1:00PM,Regular Season,09/17,,Los Angeles (C),10:00AM,1:00PM,Regular Season,09/24,@,Cleveland,10:00AM,1:00PM,Regular Season,10/01,,Cincinnati,10:00AM,1:00PM,Regular Season,10/08,@,Indianapolis,10:00AM,1:00PM,Regular Season,10/15,,Baltimore,6:30AM,9:30AM,Regular Season,10/29,,Atlanta,10:00AM,1:00PM,Regular Season,11/02,@,Pittsburgh,5:15PM,8:15PM,Regular Season,11/12,@,Tampa Bay,10:00AM,1:00PM,Regular Season,11/19,@,Jacksonville,10:00AM,1:00PM,Regular Season,11/26,,Carolina,10:00AM,1:00PM,Regular Season,12/03,,Indianapolis,10:00AM,1:00PM,Regular Season,12/11,@,Miami,5:15PM,8:15PM,Regular Season,12/17,,Houston,10:00AM,1:00PM,Regular Season,12/24,,Seattle,10:00AM,1:00PM,Regular Season,12/31,@,Houston,10:00AM,1:00PM,Regular Season,01/07,,Jacksonville,TBD,TBD
without,Pacific,Tennessee,Regular Season,09/10,@,New Orleans,10:00AM,1:00PM,Regular Season,09/17,,Los Angeles (C),10:00AM,1:00PM,Regular Season,09/24,@,Cleveland,10:00AM,1:00PM,Regular Season,10/01,,Cincinnati,10:00AM,1:00PM,Regular Season,10/08,@,Indianapolis,10:00AM,1:00PM,Regular Season,10/15,,Baltimore,6:30AM,9:30AM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,10/29,,Atlanta,10:00AM,1:00PM,Regular Season,11/02,@,Pittsburgh,5:15PM,8:15PM,Regular Season,11/12,@,Tampa Bay,10:00AM,1:00PM,Regular Season,11/19,@,Jacksonville,10:00AM,1:00PM,Regular Season,11/26,,Carolina,10:00AM,1:00PM,Regular Season,12/03,,Indianapolis,10:00AM,1:00PM,Regular Season,12/11,@,Miami,5:15PM,8:15PM,Regular Season,12/17,,Houston,10:00AM,1:00PM,Regular Season,12/24,,Seattle,10:00AM,1:00PM,Regular Season,12/31,@,Houston,10:00AM,1:00PM,Regular Season,01/07,,Jacksonville,TBD,TBD,,,,,,,,,,,,
