preseason,time zone,tm,season1,d1,a1,g1,z1,t1,season2,d2,a2,g2,z2,t2,season3,d3,a3,g3,z3,t3,season4,d4,a4,g4,z4,t4,season5,d5,a5,g5,z5,t5,season6,d6,a6,g6,z6,t6,season7,d7,a7,g7,z7,t7,season8,d8,a8,g8,z8,t8,season9,d9,a9,g9,z9,t9,season10,d10,a10,g10,z10,t10,season11,d11,a11,g11,z11,t11,season12,d12,a12,g12,z12,t12,season13,d13,a13,g13,z13,t13,season14,d14,a14,g14,z14,t14,season15,d15,a15,g15,z15,t15,season16,d16,a16,g16,z16,t16,season17,d17,a17,g17,z17,t17,season18,d18,a18,g18,z18,t18,season19,d19,a19,g19,z19,t19,season20,d20,a20,g20,z20,t20
with,Eastern,New York (G),Preseason,08/11,@,Detroit,7:00PM,7:00PM,Preseason,08/18,,Carolina,7:00PM,7:00PM,Preseason,08/26,,New York (J),6:00PM,6:00PM,Regular Season,09/10,,Dallas,8:20PM,8:20PM,Regular Season,09/17,@,Arizona,4:05PM,4:05PM,Regular Season,09/21,@,San Francisco,8:15PM,8:15PM,Regular Season,10/02,,Seattle,8:15PM,8:15PM,Regular Season,10/08,@,Miami,1:00PM,1:00PM,Regular Season,10/15,@,Buffalo,8:20PM,8:20PM,Regular Season,10/22,,Washington,1:00PM,1:00PM,Regular Season,10/29,,New York (J),1:00PM,1:00PM,Regular Season,11/05,@,Las Vegas,4:25PM,4:25PM,Regular Season,11/12,@,Dallas,4:25PM,4:25PM,Regular Season,11/19,@,Washington,1:00PM,1:00PM,Regular Season,11/26,,New England,1:00PM,1:00PM,Regular Season,12/11,,Green Bay,8:15PM,8:15PM,Regular Season,12/17,@,New Orleans,1:00PM,1:00PM,Regular Season,12/25,@,Philadelphia,4:30PM,4:30PM,Regular Season,12/31,,Los Angeles (R),1:00PM,1:00PM,Regular Season,01/07,,Philadelphia,TBD,TBD
without,Eastern,New York (G),Regular Season,09/10,,Dallas,8:20PM,8:20PM,Regular Season,09/17,@,Arizona,4:05PM,4:05PM,Regular Season,09/21,@,San Francisco,8:15PM,8:15PM,Regular Season,10/02,,Seattle,8:15PM,8:15PM,Regular Season,10/08,@,Miami,1:00PM,1:00PM,Regular Season,10/15,@,Buffalo,8:20PM,8:20PM,Regular Season,10/22,,Washington,1:00PM,1:00PM,Regular Season,10/29,,New York (J),1:00PM,1:00PM,Regular Season,11/05,@,Las Vegas,4:25PM,4:25PM,Regular Season,11/12,@,Dallas,4:25PM,4:25PM,Regular Season,11/19,@,Washington,1:00PM,1:00PM,Regular Season,11/26,,New England,1:00PM,1:00PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,12/11,,Green Bay,8:15PM,8:15PM,Regular Season,12/17,@,New Orleans,1:00PM,1:00PM,Regular Season,12/25,@,Philadelphia,4:30PM,4:30PM,Regular Season,12/31,,Los Angeles (R),1:00PM,1:00PM,Regular Season,01/07,,Philadelphia,TBD,TBD,,,,,,,,,,,,
with,Central,New York (G),Preseason,08/11,@,Detroit,6:00PM,7:00PM,Preseason,08/18,,Carolina,6:00PM,7:00PM,Preseason,08/26,,New York (J),5:00PM,6:00PM,Regular Season,09/10,,Dallas,7:20PM,8:20PM,Regular Season,09/17,@,Arizona,3:05PM,4:05PM,Regular Season,09/21,@,San Francisco,7:15PM,8:15PM,Regular Season,10/02,,Seattle,7:15PM,8:15PM,Regular Season,10/08,@,Miami,12:00PM,1:00PM,Regular Season,10/15,@,Buffalo,7:20PM,8:20PM,Regular Season,10/22,,Washington,12:00PM,1:00PM,Regular Season,10/29,,New York (J),12:00PM,1:00PM,Regular Season,11/05,@,Las Vegas,3:25PM,4:25PM,Regular Season,11/12,@,Dallas,3:25PM,4:25PM,Regular Season,11/19,@,Washington,12:00PM,1:00PM,Regular Season,11/26,,New England,12:00PM,1:00PM,Regular Season,12/11,,Green Bay,7:15PM,8:15PM,Regular Season,12/17,@,New Orleans,12:00PM,1:00PM,Regular Season,12/25,@,Philadelphia,3:30PM,4:30PM,Regular Season,12/31,,Los Angeles (R),12:00PM,1:00PM,Regular Season,01/07,,Philadelphia,TBD,TBD
without,Central,New York (G),Regular Season,09/10,,Dallas,7:20PM,8:20PM,Regular Season,09/17,@,Arizona,3:05PM,4:05PM,Regular Season,09/21,@,San Francisco,7:15PM,8:15PM,Regular Season,10/02,,Seattle,7:15PM,8:15PM,Regular Season,10/08,@,Miami,12:00PM,1:00PM,Regular Season,10/15,@,Buffalo,7:20PM,8:20PM,Regular Season,10/22,,Washington,12:00PM,1:00PM,Regular Season,10/29,,New York (J),12:00PM,1:00PM,Regular Season,11/05,@,Las Vegas,3:25PM,4:25PM,Regular Season,11/12,@,Dallas,3:25PM,4:25PM,Regular Season,11/19,@,Washington,12:00PM,1:00PM,Regular Season,11/26,,New England,12:00PM,1:00PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,12/11,,Green Bay,7:15PM,8:15PM,Regular Season,12/17,@,New Orleans,12:00PM,1:00PM,Regular Season,12/25,@,Philadelphia,3:30PM,4:30PM,Regular Season,12/31,,Los Angeles (R),12:00PM,1:00PM,Regular Season,01/07,,Philadelphia,TBD,TBD,,,,,,,,,,,,
with,Mountain,New York (G),Preseason,08/11,@,Detroit,5:00PM,7:00PM,Preseason,08/18,,Carolina,5:00PM,7:00PM,Preseason,08/26,,New York (J),4:00PM,6:00PM,Regular Season,09/10,,Dallas,6:20PM,8:20PM,Regular Season,09/17,@,Arizona,2:05PM,4:05PM,Regular Season,09/21,@,San Francisco,6:15PM,8:15PM,Regular Season,10/02,,Seattle,6:15PM,8:15PM,Regular Season,10/08,@,Miami,11:00AM,1:00PM,Regular Season,10/15,@,Buffalo,6:20PM,8:20PM,Regular Season,10/22,,Washington,11:00AM,1:00PM,Regular Season,10/29,,New York (J),11:00AM,1:00PM,Regular Season,11/05,@,Las Vegas,2:25PM,4:25PM,Regular Season,11/12,@,Dallas,2:25PM,4:25PM,Regular Season,11/19,@,Washington,11:00AM,1:00PM,Regular Season,11/26,,New England,11:00AM,1:00PM,Regular Season,12/11,,Green Bay,6:15PM,8:15PM,Regular Season,12/17,@,New Orleans,11:00AM,1:00PM,Regular Season,12/25,@,Philadelphia,2:30PM,4:30PM,Regular Season,12/31,,Los Angeles (R),11:00AM,1:00PM,Regular Season,01/07,,Philadelphia,TBD,TBD
without,Mountain,New York (G),Regular Season,09/10,,Dallas,6:20PM,8:20PM,Regular Season,09/17,@,Arizona,2:05PM,4:05PM,Regular Season,09/21,@,San Francisco,6:15PM,8:15PM,Regular Season,10/02,,Seattle,6:15PM,8:15PM,Regular Season,10/08,@,Miami,11:00AM,1:00PM,Regular Season,10/15,@,Buffalo,6:20PM,8:20PM,Regular Season,10/22,,Washington,11:00AM,1:00PM,Regular Season,10/29,,New York (J),11:00AM,1:00PM,Regular Season,11/05,@,Las Vegas,2:25PM,4:25PM,Regular Season,11/12,@,Dallas,2:25PM,4:25PM,Regular Season,11/19,@,Washington,11:00AM,1:00PM,Regular Season,11/26,,New England,11:00AM,1:00PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,12/11,,Green Bay,6:15PM,8:15PM,Regular Season,12/17,@,New Orleans,11:00AM,1:00PM,Regular Season,12/25,@,Philadelphia,2:30PM,4:30PM,Regular Season,12/31,,Los Angeles (R),11:00AM,1:00PM,Regular Season,01/07,,Philadelphia,TBD,TBD,,,,,,,,,,,,
with,Pacific,New York (G),Preseason,08/11,@,Detroit,4:00PM,7:00PM,Preseason,08/18,,Carolina,4:00PM,7:00PM,Preseason,08/26,,New York (J),3:00PM,6:00PM,Regular Season,09/10,,Dallas,5:20PM,8:20PM,Regular Season,09/17,@,Arizona,1:05PM,4:05PM,Regular Season,09/21,@,San Francisco,5:15PM,8:15PM,Regular Season,10/02,,Seattle,5:15PM,8:15PM,Regular Season,10/08,@,Miami,10:00AM,1:00PM,Regular Season,10/15,@,Buffalo,5:20PM,8:20PM,Regular Season,10/22,,Washington,10:00AM,1:00PM,Regular Season,10/29,,New York (J),10:00AM,1:00PM,Regular Season,11/05,@,Las Vegas,1:25PM,4:25PM,Regular Season,11/12,@,Dallas,1:25PM,4:25PM,Regular Season,11/19,@,Washington,10:00AM,1:00PM,Regular Season,11/26,,New England,10:00AM,1:00PM,Regular Season,12/11,,Green Bay,5:15PM,8:15PM,Regular Season,12/17,@,New Orleans,10:00AM,1:00PM,Regular Season,12/25,@,Philadelphia,1:30PM,4:30PM,Regular Season,12/31,,Los Angeles (R),10:00AM,1:00PM,Regular Season,01/07,,Philadelphia,TBD,TBD
without,Pacific,New York (G),Regular Season,09/10,,Dallas,5:20PM,8:20PM,Regular Season,09/17,@,Arizona,1:05PM,4:05PM,Regular Season,09/21,@,San Francisco,5:15PM,8:15PM,Regular Season,10/02,,Seattle,5:15PM,8:15PM,Regular Season,10/08,@,Miami,10:00AM,1:00PM,Regular Season,10/15,@,Buffalo,5:20PM,8:20PM,Regular Season,10/22,,Washington,10:00AM,1:00PM,Regular Season,10/29,,New York (J),10:00AM,1:00PM,Regular Season,11/05,@,Las Vegas,1:25PM,4:25PM,Regular Season,11/12,@,Dallas,1:25PM,4:25PM,Regular Season,11/19,@,Washington,10:00AM,1:00PM,Regular Season,11/26,,New England,10:00AM,1:00PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,12/11,,Green Bay,5:15PM,8:15PM,Regular Season,12/17,@,New Orleans,10:00AM,1:00PM,Regular Season,12/25,@,Philadelphia,1:30PM,4:30PM,Regular Season,12/31,,Los Angeles (R),10:00AM,1:00PM,Regular Season,01/07,,Philadelphia,TBD,TBD,,,,,,,,,,,,
