preseason,time zone,tm,season1,d1,a1,g1,z1,t1,season2,d2,a2,g2,z2,t2,season3,d3,a3,g3,z3,t3,season4,d4,a4,g4,z4,t4,season5,d5,a5,g5,z5,t5,season6,d6,a6,g6,z6,t6,season7,d7,a7,g7,z7,t7,season8,d8,a8,g8,z8,t8,season9,d9,a9,g9,z9,t9,season10,d10,a10,g10,z10,t10,season11,d11,a11,g11,z11,t11,season12,d12,a12,g12,z12,t12,season13,d13,a13,g13,z13,t13,season14,d14,a14,g14,z14,t14,season15,d15,a15,g15,z15,t15,season16,d16,a16,g16,z16,t16,season17,d17,a17,g17,z17,t17,season18,d18,a18,g18,z18,t18,season19,d19,a19,g19,z19,t19,season20,d20,a20,g20,z20,t20
with,Central,Dallas,Preseason,08/12,,Jacksonville,4:00PM,5:00PM,Preseason,08/19,@,Seattle,9:00PM,10:00PM,Preseason,08/26,,Las Vegas,7:00PM,8:00PM,Regular Season,09/10,@,New York (G),7:20PM,8:20PM,Regular Season,09/17,,New York (J),3:25PM,4:25PM,Regular Season,09/24,@,Arizona,3:25PM,4:25PM,Regular Season,10/01,,New England,3:25PM,4:25PM,Regular Season,10/08,@,San Francisco,7:20PM,8:20PM,Regular Season,10/16,@,Los Angeles (C),7:15PM,8:15PM,Regular Season,10/29,,Los Angeles (R),12:00PM,1:00PM,Regular Season,11/05,@,Philadelphia,3:25PM,4:25PM,Regular Season,11/12,,New York (G),3:25PM,4:25PM,Regular Season,11/19,@,Carolina,12:00PM,1:00PM,Regular Season,11/23,,Washington,3:30PM,4:30PM,Regular Season,11/30,,Seattle,7:15PM,8:15PM,Regular Season,12/10,,Philadelphia,7:20PM,8:20PM,Regular Season,12/17,@,Buffalo,3:25PM,4:25PM,Regular Season,12/24,@,Miami,3:25PM,4:25PM,Regular Season,12/30,,Detroit,7:15PM,8:15PM,Regular Season,01/07,@,Washington,TBD,TBD
without,Central,Dallas,Regular Season,09/10,@,New York (G),7:20PM,8:20PM,Regular Season,09/17,,New York (J),3:25PM,4:25PM,Regular Season,09/24,@,Arizona,3:25PM,4:25PM,Regular Season,10/01,,New England,3:25PM,4:25PM,Regular Season,10/08,@,San Francisco,7:20PM,8:20PM,Regular Season,10/16,@,Los Angeles (C),7:15PM,8:15PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,10/29,,Los Angeles (R),12:00PM,1:00PM,Regular Season,11/05,@,Philadelphia,3:25PM,4:25PM,Regular Season,11/12,,New York (G),3:25PM,4:25PM,Regular Season,11/19,@,Carolina,12:00PM,1:00PM,Regular Season,11/23,,Washington,3:30PM,4:30PM,Regular Season,11/30,,Seattle,7:15PM,8:15PM,Regular Season,12/10,,Philadelphia,7:20PM,8:20PM,Regular Season,12/17,@,Buffalo,3:25PM,4:25PM,Regular Season,12/24,@,Miami,3:25PM,4:25PM,Regular Season,12/30,,Detroit,7:15PM,8:15PM,Regular Season,01/07,@,Washington,TBD,TBD,,,,,,,,,,,,
with,Eastern,Dallas,Preseason,08/12,,Jacksonville,5:00PM,5:00PM,Preseason,08/19,@,Seattle,10:00PM,10:00PM,Preseason,08/26,,Las Vegas,8:00PM,8:00PM,Regular Season,09/10,@,New York (G),8:20PM,8:20PM,Regular Season,09/17,,New York (J),4:25PM,4:25PM,Regular Season,09/24,@,Arizona,4:25PM,4:25PM,Regular Season,10/01,,New England,4:25PM,4:25PM,Regular Season,10/08,@,San Francisco,8:20PM,8:20PM,Regular Season,10/16,@,Los Angeles (C),8:15PM,8:15PM,Regular Season,10/29,,Los Angeles (R),1:00PM,1:00PM,Regular Season,11/05,@,Philadelphia,4:25PM,4:25PM,Regular Season,11/12,,New York (G),4:25PM,4:25PM,Regular Season,11/19,@,Carolina,1:00PM,1:00PM,Regular Season,11/23,,Washington,4:30PM,4:30PM,Regular Season,11/30,,Seattle,8:15PM,8:15PM,Regular Season,12/10,,Philadelphia,8:20PM,8:20PM,Regular Season,12/17,@,Buffalo,4:25PM,4:25PM,Regular Season,12/24,@,Miami,4:25PM,4:25PM,Regular Season,12/30,,Detroit,8:15PM,8:15PM,Regular Season,01/07,@,Washington,TBD,TBD
without,Eastern,Dallas,Regular Season,09/10,@,New York (G),8:20PM,8:20PM,Regular Season,09/17,,New York (J),4:25PM,4:25PM,Regular Season,09/24,@,Arizona,4:25PM,4:25PM,Regular Season,10/01,,New England,4:25PM,4:25PM,Regular Season,10/08,@,San Francisco,8:20PM,8:20PM,Regular Season,10/16,@,Los Angeles (C),8:15PM,8:15PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,10/29,,Los Angeles (R),1:00PM,1:00PM,Regular Season,11/05,@,Philadelphia,4:25PM,4:25PM,Regular Season,11/12,,New York (G),4:25PM,4:25PM,Regular Season,11/19,@,Carolina,1:00PM,1:00PM,Regular Season,11/23,,Washington,4:30PM,4:30PM,Regular Season,11/30,,Seattle,8:15PM,8:15PM,Regular Season,12/10,,Philadelphia,8:20PM,8:20PM,Regular Season,12/17,@,Buffalo,4:25PM,4:25PM,Regular Season,12/24,@,Miami,4:25PM,4:25PM,Regular Season,12/30,,Detroit,8:15PM,8:15PM,Regular Season,01/07,@,Washington,TBD,TBD,,,,,,,,,,,,
with,Mountain,Dallas,Preseason,08/12,,Jacksonville,3:00PM,5:00PM,Preseason,08/19,@,Seattle,8:00PM,10:00PM,Preseason,08/26,,Las Vegas,6:00PM,8:00PM,Regular Season,09/10,@,New York (G),6:20PM,8:20PM,Regular Season,09/17,,New York (J),2:25PM,4:25PM,Regular Season,09/24,@,Arizona,2:25PM,4:25PM,Regular Season,10/01,,New England,2:25PM,4:25PM,Regular Season,10/08,@,San Francisco,6:20PM,8:20PM,Regular Season,10/16,@,Los Angeles (C),6:15PM,8:15PM,Regular Season,10/29,,Los Angeles (R),11:00AM,1:00PM,Regular Season,11/05,@,Philadelphia,2:25PM,4:25PM,Regular Season,11/12,,New York (G),2:25PM,4:25PM,Regular Season,11/19,@,Carolina,11:00AM,1:00PM,Regular Season,11/23,,Washington,2:30PM,4:30PM,Regular Season,11/30,,Seattle,6:15PM,8:15PM,Regular Season,12/10,,Philadelphia,6:20PM,8:20PM,Regular Season,12/17,@,Buffalo,2:25PM,4:25PM,Regular Season,12/24,@,Miami,2:25PM,4:25PM,Regular Season,12/30,,Detroit,6:15PM,8:15PM,Regular Season,01/07,@,Washington,TBD,TBD
without,Mountain,Dallas,Regular Season,09/10,@,New York (G),6:20PM,8:20PM,Regular Season,09/17,,New York (J),2:25PM,4:25PM,Regular Season,09/24,@,Arizona,2:25PM,4:25PM,Regular Season,10/01,,New England,2:25PM,4:25PM,Regular Season,10/08,@,San Francisco,6:20PM,8:20PM,Regular Season,10/16,@,Los Angeles (C),6:15PM,8:15PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,10/29,,Los Angeles (R),11:00AM,1:00PM,Regular Season,11/05,@,Philadelphia,2:25PM,4:25PM,Regular Season,11/12,,New York (G),2:25PM,4:25PM,Regular Season,11/19,@,Carolina,11:00AM,1:00PM,Regular Season,11/23,,Washington,2:30PM,4:30PM,Regular Season,11/30,,Seattle,6:15PM,8:15PM,Regular Season,12/10,,Philadelphia,6:20PM,8:20PM,Regular Season,12/17,@,Buffalo,2:25PM,4:25PM,Regular Season,12/24,@,Miami,2:25PM,4:25PM,Regular Season,12/30,,Detroit,6:15PM,8:15PM,Regular Season,01/07,@,Washington,TBD,TBD,,,,,,,,,,,,
with,Pacific,Dallas,Preseason,08/12,,Jacksonville,2:00PM,5:00PM,Preseason,08/19,@,Seattle,7:00PM,10:00PM,Preseason,08/26,,Las Vegas,5:00PM,8:00PM,Regular Season,09/10,@,New York (G),5:20PM,8:20PM,Regular Season,09/17,,New York (J),1:25PM,4:25PM,Regular Season,09/24,@,Arizona,1:25PM,4:25PM,Regular Season,10/01,,New England,1:25PM,4:25PM,Regular Season,10/08,@,San Francisco,5:20PM,8:20PM,Regular Season,10/16,@,Los Angeles (C),5:15PM,8:15PM,Regular Season,10/29,,Los Angeles (R),10:00AM,1:00PM,Regular Season,11/05,@,Philadelphia,1:25PM,4:25PM,Regular Season,11/12,,New York (G),1:25PM,4:25PM,Regular Season,11/19,@,Carolina,10:00AM,1:00PM,Regular Season,11/23,,Washington,1:30PM,4:30PM,Regular Season,11/30,,Seattle,5:15PM,8:15PM,Regular Season,12/10,,Philadelphia,5:20PM,8:20PM,Regular Season,12/17,@,Buffalo,1:25PM,4:25PM,Regular Season,12/24,@,Miami,1:25PM,4:25PM,Regular Season,12/30,,Detroit,5:15PM,8:15PM,Regular Season,01/07,@,Washington,TBD,TBD
without,Pacific,Dallas,Regular Season,09/10,@,New York (G),5:20PM,8:20PM,Regular Season,09/17,,New York (J),1:25PM,4:25PM,Regular Season,09/24,@,Arizona,1:25PM,4:25PM,Regular Season,10/01,,New England,1:25PM,4:25PM,Regular Season,10/08,@,San Francisco,5:20PM,8:20PM,Regular Season,10/16,@,Los Angeles (C),5:15PM,8:15PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,10/29,,Los Angeles (R),10:00AM,1:00PM,Regular Season,11/05,@,Philadelphia,1:25PM,4:25PM,Regular Season,11/12,,New York (G),1:25PM,4:25PM,Regular Season,11/19,@,Carolina,10:00AM,1:00PM,Regular Season,11/23,,Washington,1:30PM,4:30PM,Regular Season,11/30,,Seattle,5:15PM,8:15PM,Regular Season,12/10,,Philadelphia,5:20PM,8:20PM,Regular Season,12/17,@,Buffalo,1:25PM,4:25PM,Regular Season,12/24,@,Miami,1:25PM,4:25PM,Regular Season,12/30,,Detroit,5:15PM,8:15PM,Regular Season,01/07,@,Washington,TBD,TBD,,,,,,,,,,,,
