preseason,time zone,tm,season1,d1,a1,g1,z1,t1,season2,d2,a2,g2,z2,t2,season3,d3,a3,g3,z3,t3,season4,d4,a4,g4,z4,t4,season5,d5,a5,g5,z5,t5,season6,d6,a6,g6,z6,t6,season7,d7,a7,g7,z7,t7,season8,d8,a8,g8,z8,t8,season9,d9,a9,g9,z9,t9,season10,d10,a10,g10,z10,t10,season11,d11,a11,g11,z11,t11,season12,d12,a12,g12,z12,t12,season13,d13,a13,g13,z13,t13,season14,d14,a14,g14,z14,t14,season15,d15,a15,g15,z15,t15,season16,d16,a16,g16,z16,t16,season17,d17,a17,g17,z17,t17,season18,d18,a18,g18,z18,t18,season19,d19,a19,g19,z19,t19,season20,d20,a20,g20,z20,t20
with,Eastern,Philadelphia,Preseason,08/12,@,Baltimore,7:00PM,7:00PM,Preseason,08/17,,Cleveland,7:30PM,7:30PM,Preseason,08/24,,Indianapolis,8:00PM,8:00PM,Regular Season,09/10,@,New England,4:25PM,4:25PM,Regular Season,09/14,,Minnesota,8:15PM,8:15PM,Regular Season,09/25,@,Tampa Bay,7:15PM,7:15PM,Regular Season,10/01,,Washington,1:00PM,1:00PM,Regular Season,10/08,@,Los Angeles (R),4:05PM,4:05PM,Regular Season,10/15,@,New York (J),4:25PM,4:25PM,Regular Season,10/22,,Miami,8:20PM,8:20PM,Regular Season,10/29,@,Washington,1:00PM,1:00PM,Regular Season,11/05,,Dallas,4:25PM,4:25PM,Regular Season,11/20,@,Kansas City,8:15PM,8:15PM,Regular Season,11/26,,Buffalo,4:25PM,4:25PM,Regular Season,12/03,,San Francisco,4:25PM,4:25PM,Regular Season,12/10,@,Dallas,8:20PM,8:20PM,Regular Season,12/17,@,Seattle,4:25PM,4:25PM,Regular Season,12/25,,New York (G),4:30PM,4:30PM,Regular Season,12/31,,Arizona,1:00PM,1:00PM,Regular Season,01/07,@,New York (G),TBD,TBD
without,Eastern,Philadelphia,Regular Season,09/10,@,New England,4:25PM,4:25PM,Regular Season,09/14,,Minnesota,8:15PM,8:15PM,Regular Season,09/25,@,Tampa Bay,7:15PM,7:15PM,Regular Season,10/01,,Washington,1:00PM,1:00PM,Regular Season,10/08,@,Los Angeles (R),4:05PM,4:05PM,Regular Season,10/15,@,New York (J),4:25PM,4:25PM,Regular Season,10/22,,Miami,8:20PM,8:20PM,Regular Season,10/29,@,Washington,1:00PM,1:00PM,Regular Season,11/05,,Dallas,4:25PM,4:25PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,11/20,@,Kansas City,8:15PM,8:15PM,Regular Season,11/26,,Buffalo,4:25PM,4:25PM,Regular Season,12/03,,San Francisco,4:25PM,4:25PM,Regular Season,12/10,@,Dallas,8:20PM,8:20PM,Regular Season,12/17,@,Seattle,4:25PM,4:25PM,Regular Season,12/25,,New York (G),4:30PM,4:30PM,Regular Season,12/31,,Arizona,1:00PM,1:00PM,Regular Season,01/07,@,New York (G),TBD,TBD,,,,,,,,,,,,
with,Central,Philadelphia,Preseason,08/12,@,Baltimore,6:00PM,7:00PM,Preseason,08/17,,Cleveland,6:30PM,7:30PM,Preseason,08/24,,Indianapolis,7:00PM,8:00PM,Regular Season,09/10,@,New England,3:25PM,4:25PM,Regular Season,09/14,,Minnesota,7:15PM,8:15PM,Regular Season,09/25,@,Tampa Bay,6:15PM,7:15PM,Regular Season,10/01,,Washington,12:00PM,1:00PM,Regular Season,10/08,@,Los Angeles (R),3:05PM,4:05PM,Regular Season,10/15,@,New York (J),3:25PM,4:25PM,Regular Season,10/22,,Miami,7:20PM,8:20PM,Regular Season,10/29,@,Washington,12:00PM,1:00PM,Regular Season,11/05,,Dallas,3:25PM,4:25PM,Regular Season,11/20,@,Kansas City,7:15PM,8:15PM,Regular Season,11/26,,Buffalo,3:25PM,4:25PM,Regular Season,12/03,,San Francisco,3:25PM,4:25PM,Regular Season,12/10,@,Dallas,7:20PM,8:20PM,Regular Season,12/17,@,Seattle,3:25PM,4:25PM,Regular Season,12/25,,New York (G),3:30PM,4:30PM,Regular Season,12/31,,Arizona,12:00PM,1:00PM,Regular Season,01/07,@,New York (G),TBD,TBD
without,Central,Philadelphia,Regular Season,09/10,@,New England,3:25PM,4:25PM,Regular Season,09/14,,Minnesota,7:15PM,8:15PM,Regular Season,09/25,@,Tampa Bay,6:15PM,7:15PM,Regular Season,10/01,,Washington,12:00PM,1:00PM,Regular Season,10/08,@,Los Angeles (R),3:05PM,4:05PM,Regular Season,10/15,@,New York (J),3:25PM,4:25PM,Regular Season,10/22,,Miami,7:20PM,8:20PM,Regular Season,10/29,@,Washington,12:00PM,1:00PM,Regular Season,11/05,,Dallas,3:25PM,4:25PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,11/20,@,Kansas City,7:15PM,8:15PM,Regular Season,11/26,,Buffalo,3:25PM,4:25PM,Regular Season,12/03,,San Francisco,3:25PM,4:25PM,Regular Season,12/10,@,Dallas,7:20PM,8:20PM,Regular Season,12/17,@,Seattle,3:25PM,4:25PM,Regular Season,12/25,,New York (G),3:30PM,4:30PM,Regular Season,12/31,,Arizona,12:00PM,1:00PM,Regular Season,01/07,@,New York (G),TBD,TBD,,,,,,,,,,,,
with,Mountain,Philadelphia,Preseason,08/12,@,Baltimore,5:00PM,7:00PM,Preseason,08/17,,Cleveland,5:30PM,7:30PM,Preseason,08/24,,Indianapolis,6:00PM,8:00PM,Regular Season,09/10,@,New England,2:25PM,4:25PM,Regular Season,09/14,,Minnesota,6:15PM,8:15PM,Regular Season,09/25,@,Tampa Bay,5:15PM,7:15PM,Regular Season,10/01,,Washington,11:00AM,1:00PM,Regular Season,10/08,@,Los Angeles (R),2:05PM,4:05PM,Regular Season,10/15,@,New York (J),2:25PM,4:25PM,Regular Season,10/22,,Miami,6:20PM,8:20PM,Regular Season,10/29,@,Washington,11:00AM,1:00PM,Regular Season,11/05,,Dallas,2:25PM,4:25PM,Regular Season,11/20,@,Kansas City,6:15PM,8:15PM,Regular Season,11/26,,Buffalo,2:25PM,4:25PM,Regular Season,12/03,,San Francisco,2:25PM,4:25PM,Regular Season,12/10,@,Dallas,6:20PM,8:20PM,Regular Season,12/17,@,Seattle,2:25PM,4:25PM,Regular Season,12/25,,New York (G),2:30PM,4:30PM,Regular Season,12/31,,Arizona,11:00AM,1:00PM,Regular Season,01/07,@,New York (G),TBD,TBD
without,Mountain,Philadelphia,Regular Season,09/10,@,New England,2:25PM,4:25PM,Regular Season,09/14,,Minnesota,6:15PM,8:15PM,Regular Season,09/25,@,Tampa Bay,5:15PM,7:15PM,Regular Season,10/01,,Washington,11:00AM,1:00PM,Regular Season,10/08,@,Los Angeles (R),2:05PM,4:05PM,Regular Season,10/15,@,New York (J),2:25PM,4:25PM,Regular Season,10/22,,Miami,6:20PM,8:20PM,Regular Season,10/29,@,Washington,11:00AM,1:00PM,Regular Season,11/05,,Dallas,2:25PM,4:25PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,11/20,@,Kansas City,6:15PM,8:15PM,Regular Season,11/26,,Buffalo,2:25PM,4:25PM,Regular Season,12/03,,San Francisco,2:25PM,4:25PM,Regular Season,12/10,@,Dallas,6:20PM,8:20PM,Regular Season,12/17,@,Seattle,2:25PM,4:25PM,Regular Season,12/25,,New York (G),2:30PM,4:30PM,Regular Season,12/31,,Arizona,11:00AM,1:00PM,Regular Season,01/07,@,New York (G),TBD,TBD,,,,,,,,,,,,
with,Pacific,Philadelphia,Preseason,08/12,@,Baltimore,4:00PM,7:00PM,Preseason,08/17,,Cleveland,4:30PM,7:30PM,Preseason,08/24,,Indianapolis,5:00PM,8:00PM,Regular Season,09/10,@,New England,1:25PM,4:25PM,Regular Season,09/14,,Minnesota,5:15PM,8:15PM,Regular Season,09/25,@,Tampa Bay,4:15PM,7:15PM,Regular Season,10/01,,Washington,10:00AM,1:00PM,Regular Season,10/08,@,Los Angeles (R),1:05PM,4:05PM,Regular Season,10/15,@,New York (J),1:25PM,4:25PM,Regular Season,10/22,,Miami,5:20PM,8:20PM,Regular Season,10/29,@,Washington,10:00AM,1:00PM,Regular Season,11/05,,Dallas,1:25PM,4:25PM,Regular Season,11/20,@,Kansas City,5:15PM,8:15PM,Regular Season,11/26,,Buffalo,1:25PM,4:25PM,Regular Season,12/03,,San Francisco,1:25PM,4:25PM,Regular Season,12/10,@,Dallas,5:20PM,8:20PM,Regular Season,12/17,@,Seattle,1:25PM,4:25PM,Regular Season,12/25,,New York (G),1:30PM,4:30PM,Regular Season,12/31,,Arizona,10:00AM,1:00PM,Regular Season,01/07,@,New York (G),TBD,TBD
without,Pacific,Philadelphia,Regular Season,09/10,@,New England,1:25PM,4:25PM,Regular Season,09/14,,Minnesota,5:15PM,8:15PM,Regular Season,09/25,@,Tampa Bay,4:15PM,7:15PM,Regular Season,10/01,,Washington,10:00AM,1:00PM,Regular Season,10/08,@,Los Angeles (R),1:05PM,4:05PM,Regular Season,10/15,@,New York (J),1:25PM,4:25PM,Regular Season,10/22,,Miami,5:20PM,8:20PM,Regular Season,10/29,@,Washington,10:00AM,1:00PM,Regular Season,11/05,,Dallas,1:25PM,4:25PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,11/20,@,Kansas City,5:15PM,8:15PM,Regular Season,11/26,,Buffalo,1:25PM,4:25PM,Regular Season,12/03,,San Francisco,1:25PM,4:25PM,Regular Season,12/10,@,Dallas,5:20PM,8:20PM,Regular Season,12/17,@,Seattle,1:25PM,4:25PM,Regular Season,12/25,,New York (G),1:30PM,4:30PM,Regular Season,12/31,,Arizona,10:00AM,1:00PM,Regular Season,01/07,@,New York (G),TBD,TBD,,,,,,,,,,,,
