preseason,time zone,tm,season1,d1,a1,g1,z1,t1,season2,d2,a2,g2,z2,t2,season3,d3,a3,g3,z3,t3,season4,d4,a4,g4,z4,t4,season5,d5,a5,g5,z5,t5,season6,d6,a6,g6,z6,t6,season7,d7,a7,g7,z7,t7,season8,d8,a8,g8,z8,t8,season9,d9,a9,g9,z9,t9,season10,d10,a10,g10,z10,t10,season11,d11,a11,g11,z11,t11,season12,d12,a12,g12,z12,t12,season13,d13,a13,g13,z13,t13,season14,d14,a14,g14,z14,t14,season15,d15,a15,g15,z15,t15,season16,d16,a16,g16,z16,t16,season17,d17,a17,g17,z17,t17,season18,d18,a18,g18,z18,t18,season19,d19,a19,g19,z19,t19,season20,d20,a20,g20,z20,t20
with,Eastern,Pittsburgh,Preseason,08/11,@,Tampa Bay,TBD,TBD,Preseason,08/19,,Buffalo,6:30PM,6:30PM,Preseason,08/24,@,Atlanta,7:30PM,7:30PM,Regular Season,09/10,,San Francisco,1:00PM,1:00PM,Regular Season,09/18,,Cleveland,8:15PM,8:15PM,Regular Season,09/24,@,Las Vegas,8:20PM,8:20PM,Regular Season,10/01,@,Houston,1:00PM,1:00PM,Regular Season,10/08,,Baltimore,1:00PM,1:00PM,Regular Season,10/22,@,Los Angeles (R),4:05PM,4:05PM,Regular Season,10/29,,Jacksonville,1:00PM,1:00PM,Regular Season,11/02,,Tennessee,8:15PM,8:15PM,Regular Season,11/12,,Green Bay,1:00PM,1:00PM,Regular Season,11/19,@,Cleveland,1:00PM,1:00PM,Regular Season,11/26,@,Cincinnati,1:00PM,1:00PM,Regular Season,12/03,,Arizona,1:00PM,1:00PM,Regular Season,12/07,,New England,8:15PM,8:15PM,Regular Season,12/17,@,Indianapolis,TBD,TBD,Regular Season,12/23,,Cincinnati,4:30PM,4:30PM,Regular Season,12/31,@,Seattle,4:05PM,4:05PM,Regular Season,01/07,@,Baltimore,TBD,TBD
without,Eastern,Pittsburgh,Regular Season,09/10,,San Francisco,1:00PM,1:00PM,Regular Season,09/18,,Cleveland,8:15PM,8:15PM,Regular Season,09/24,@,Las Vegas,8:20PM,8:20PM,Regular Season,10/01,@,Houston,1:00PM,1:00PM,Regular Season,10/08,,Baltimore,1:00PM,1:00PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,10/22,@,Los Angeles (R),4:05PM,4:05PM,Regular Season,10/29,,Jacksonville,1:00PM,1:00PM,Regular Season,11/02,,Tennessee,8:15PM,8:15PM,Regular Season,11/12,,Green Bay,1:00PM,1:00PM,Regular Season,11/19,@,Cleveland,1:00PM,1:00PM,Regular Season,11/26,@,Cincinnati,1:00PM,1:00PM,Regular Season,12/03,,Arizona,1:00PM,1:00PM,Regular Season,12/07,,New England,8:15PM,8:15PM,Regular Season,12/17,@,Indianapolis,TBD,TBD,Regular Season,12/23,,Cincinnati,4:30PM,4:30PM,Regular Season,12/31,@,Seattle,4:05PM,4:05PM,Regular Season,01/07,@,Baltimore,TBD,TBD,,,,,,,,,,,,
with,Central,Pittsburgh,Preseason,08/11,@,Tampa Bay,TBD,TBD,Preseason,08/19,,Buffalo,5:30PM,6:30PM,Preseason,08/24,@,Atlanta,6:30PM,7:30PM,Regular Season,09/10,,San Francisco,12:00PM,1:00PM,Regular Season,09/18,,Cleveland,7:15PM,8:15PM,Regular Season,09/24,@,Las Vegas,7:20PM,8:20PM,Regular Season,10/01,@,Houston,12:00PM,1:00PM,Regular Season,10/08,,Baltimore,12:00PM,1:00PM,Regular Season,10/22,@,Los Angeles (R),3:05PM,4:05PM,Regular Season,10/29,,Jacksonville,12:00PM,1:00PM,Regular Season,11/02,,Tennessee,7:15PM,8:15PM,Regular Season,11/12,,Green Bay,12:00PM,1:00PM,Regular Season,11/19,@,Cleveland,12:00PM,1:00PM,Regular Season,11/26,@,Cincinnati,12:00PM,1:00PM,Regular Season,12/03,,Arizona,12:00PM,1:00PM,Regular Season,12/07,,New England,7:15PM,8:15PM,Regular Season,12/17,@,Indianapolis,TBD,TBD,Regular Season,12/23,,Cincinnati,3:30PM,4:30PM,Regular Season,12/31,@,Seattle,3:05PM,4:05PM,Regular Season,01/07,@,Baltimore,TBD,TBD
without,Central,Pittsburgh,Regular Season,09/10,,San Francisco,12:00PM,1:00PM,Regular Season,09/18,,Cleveland,7:15PM,8:15PM,Regular Season,09/24,@,Las Vegas,7:20PM,8:20PM,Regular Season,10/01,@,Houston,12:00PM,1:00PM,Regular Season,10/08,,Baltimore,12:00PM,1:00PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,10/22,@,Los Angeles (R),3:05PM,4:05PM,Regular Season,10/29,,Jacksonville,12:00PM,1:00PM,Regular Season,11/02,,Tennessee,7:15PM,8:15PM,Regular Season,11/12,,Green Bay,12:00PM,1:00PM,Regular Season,11/19,@,Cleveland,12:00PM,1:00PM,Regular Season,11/26,@,Cincinnati,12:00PM,1:00PM,Regular Season,12/03,,Arizona,12:00PM,1:00PM,Regular Season,12/07,,New England,7:15PM,8:15PM,Regular Season,12/17,@,Indianapolis,TBD,TBD,Regular Season,12/23,,Cincinnati,3:30PM,4:30PM,Regular Season,12/31,@,Seattle,3:05PM,4:05PM,Regular Season,01/07,@,Baltimore,TBD,TBD,,,,,,,,,,,,
with,Mountain,Pittsburgh,Preseason,08/11,@,Tampa Bay,TBD,TBD,Preseason,08/19,,Buffalo,4:30PM,6:30PM,Preseason,08/24,@,Atlanta,5:30PM,7:30PM,Regular Season,09/10,,San Francisco,11:00AM,1:00PM,Regular Season,09/18,,Cleveland,6:15PM,8:15PM,Regular Season,09/24,@,Las Vegas,6:20PM,8:20PM,Regular Season,10/01,@,Houston,11:00AM,1:00PM,Regular Season,10/08,,Baltimore,11:00AM,1:00PM,Regular Season,10/22,@,Los Angeles (R),2:05PM,4:05PM,Regular Season,10/29,,Jacksonville,11:00AM,1:00PM,Regular Season,11/02,,Tennessee,6:15PM,8:15PM,Regular Season,11/12,,Green Bay,11:00AM,1:00PM,Regular Season,11/19,@,Cleveland,11:00AM,1:00PM,Regular Season,11/26,@,Cincinnati,11:00AM,1:00PM,Regular Season,12/03,,Arizona,11:00AM,1:00PM,Regular Season,12/07,,New England,6:15PM,8:15PM,Regular Season,12/17,@,Indianapolis,TBD,TBD,Regular Season,12/23,,Cincinnati,2:30PM,4:30PM,Regular Season,12/31,@,Seattle,2:05PM,4:05PM,Regular Season,01/07,@,Baltimore,TBD,TBD
without,Mountain,Pittsburgh,Regular Season,09/10,,San Francisco,11:00AM,1:00PM,Regular Season,09/18,,Cleveland,6:15PM,8:15PM,Regular Season,09/24,@,Las Vegas,6:20PM,8:20PM,Regular Season,10/01,@,Houston,11:00AM,1:00PM,Regular Season,10/08,,Baltimore,11:00AM,1:00PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,10/22,@,Los Angeles (R),2:05PM,4:05PM,Regular Season,10/29,,Jacksonville,11:00AM,1:00PM,Regular Season,11/02,,Tennessee,6:15PM,8:15PM,Regular Season,11/12,,Green Bay,11:00AM,1:00PM,Regular Season,11/19,@,Cleveland,11:00AM,1:00PM,Regular Season,11/26,@,Cincinnati,11:00AM,1:00PM,Regular Season,12/03,,Arizona,11:00AM,1:00PM,Regular Season,12/07,,New England,6:15PM,8:15PM,Regular Season,12/17,@,Indianapolis,TBD,TBD,Regular Season,12/23,,Cincinnati,2:30PM,4:30PM,Regular Season,12/31,@,Seattle,2:05PM,4:05PM,Regular Season,01/07,@,Baltimore,TBD,TBD,,,,,,,,,,,,
with,Pacific,Pittsburgh,Preseason,08/11,@,Tampa Bay,TBD,TBD,Preseason,08/19,,Buffalo,3:30PM,6:30PM,Preseason,08/24,@,Atlanta,4:30PM,7:30PM,Regular Season,09/10,,San Francisco,10:00AM,1:00PM,Regular Season,09/18,,Cleveland,5:15PM,8:15PM,Regular Season,09/24,@,Las Vegas,5:20PM,8:20PM,Regular Season,10/01,@,Houston,10:00AM,1:00PM,Regular Season,10/08,,Baltimore,10:00AM,1:00PM,Regular Season,10/22,@,Los Angeles (R),1:05PM,4:05PM,Regular Season,10/29,,Jacksonville,10:00AM,1:00PM,Regular Season,11/02,,Tennessee,5:15PM,8:15PM,Regular Season,11/12,,Green Bay,10:00AM,1:00PM,Regular Season,11/19,@,Cleveland,10:00AM,1:00PM,Regular Season,11/26,@,Cincinnati,10:00AM,1:00PM,Regular Season,12/03,,Arizona,10:00AM,1:00PM,Regular Season,12/07,,New England,5:15PM,8:15PM,Regular Season,12/17,@,Indianapolis,TBD,TBD,Regular Season,12/23,,Cincinnati,1:30PM,4:30PM,Regular Season,12/31,@,Seattle,1:05PM,4:05PM,Regular Season,01/07,@,Baltimore,TBD,TBD
without,Pacific,Pittsburgh,Regular Season,09/10,,San Francisco,10:00AM,1:00PM,Regular Season,09/18,,Cleveland,5:15PM,8:15PM,Regular Season,09/24,@,Las Vegas,5:20PM,8:20PM,Regular Season,10/01,@,Houston,10:00AM,1:00PM,Regular Season,10/08,,Baltimore,10:00AM,1:00PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,10/22,@,Los Angeles (R),1:05PM,4:05PM,Regular Season,10/29,,Jacksonville,10:00AM,1:00PM,Regular Season,11/02,,Tennessee,5:15PM,8:15PM,Regular Season,11/12,,Green Bay,10:00AM,1:00PM,Regular Season,11/19,@,Cleveland,10:00AM,1:00PM,Regular Season,11/26,@,Cincinnati,10:00AM,1:00PM,Regular Season,12/03,,Arizona,10:00AM,1:00PM,Regular Season,12/07,,New England,5:15PM,8:15PM,Regular Season,12/17,@,Indianapolis,TBD,TBD,Regular Season,12/23,,Cincinnati,1:30PM,4:30PM,Regular Season,12/31,@,Seattle,1:05PM,4:05PM,Regular Season,01/07,@,Baltimore,TBD,TBD,,,,,,,,,,,,
