preseason,time zone,tm,season1,d1,a1,g1,z1,t1,season2,d2,a2,g2,z2,t2,season3,d3,a3,g3,z3,t3,season4,d4,a4,g4,z4,t4,season5,d5,a5,g5,z5,t5,season6,d6,a6,g6,z6,t6,season7,d7,a7,g7,z7,t7,season8,d8,a8,g8,z8,t8,season9,d9,a9,g9,z9,t9,season10,d10,a10,g10,z10,t10,season11,d11,a11,g11,z11,t11,season12,d12,a12,g12,z12,t12,season13,d13,a13,g13,z13,t13,season14,d14,a14,g14,z14,t14,season15,d15,a15,g15,z15,t15,season16,d16,a16,g16,z16,t16,season17,d17,a17,g17,z17,t17,season18,d18,a18,g18,z18,t18,season19,d19,a19,g19,z19,t19,season20,d20,a20,g20,z20,t20
with,Central,New Orleans,Preseason,08/13,,Kansas City,12:00PM,1:00PM,Preseason,08/20,@,Los Angeles (C),6:05PM,7:05PM,Preseason,08/27,,Houston,7:00PM,8:00PM,Regular Season,09/10,,Tennessee,12:00PM,1:00PM,Regular Season,09/18,@,Carolina,6:15PM,7:15PM,Regular Season,09/24,@,Green Bay,12:00PM,1:00PM,Regular Season,10/01,,Tampa Bay,12:00PM,1:00PM,Regular Season,10/08,@,New England,12:00PM,1:00PM,Regular Season,10/15,@,Houston,12:00PM,1:00PM,Regular Season,10/19,,Jacksonville,7:15PM,8:15PM,Regular Season,10/29,@,Indianapolis,12:00PM,1:00PM,Regular Season,11/05,,Chicago,12:00PM,1:00PM,Regular Season,11/12,@,Minnesota,12:00PM,1:00PM,Regular Season,11/26,@,Atlanta,12:00PM,1:00PM,Regular Season,12/03,,Detroit,12:00PM,1:00PM,Regular Season,12/10,,Carolina,12:00PM,1:00PM,Regular Season,12/17,,New York (G),12:00PM,1:00PM,Regular Season,12/21,@,Los Angeles (R),7:15PM,8:15PM,Regular Season,12/31,@,Tampa Bay,12:00PM,1:00PM,Regular Season,01/07,,Atlanta,TBD,TBD
without,Central,New Orleans,Regular Season,09/10,,Tennessee,12:00PM,1:00PM,Regular Season,09/18,@,Carolina,6:15PM,7:15PM,Regular Season,09/24,@,Green Bay,12:00PM,1:00PM,Regular Season,10/01,,Tampa Bay,12:00PM,1:00PM,Regular Season,10/08,@,New England,12:00PM,1:00PM,Regular Season,10/15,@,Houston,12:00PM,1:00PM,Regular Season,10/19,,Jacksonville,7:15PM,8:15PM,Regular Season,10/29,@,Indianapolis,12:00PM,1:00PM,Regular Season,11/05,,Chicago,12:00PM,1:00PM,Regular Season,11/12,@,Minnesota,12:00PM,1:00PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,11/26,@,Atlanta,12:00PM,1:00PM,Regular Season,12/03,,Detroit,12:00PM,1:00PM,Regular Season,12/10,,Carolina,12:00PM,1:00PM,Regular Season,12/17,,New York (G),12:00PM,1:00PM,Regular Season,12/21,@,Los Angeles (R),7:15PM,8:15PM,Regular Season,12/31,@,Tampa Bay,12:00PM,1:00PM,Regular Season,01/07,,Atlanta,TBD,TBD,,,,,,,,,,,,
with,Eastern,New Orleans,Preseason,08/13,,Kansas City,1:00PM,1:00PM,Preseason,08/20,@,Los Angeles (C),7:05PM,7:05PM,Preseason,08/27,,Houston,8:00PM,8:00PM,Regular Season,09/10,,Tennessee,1:00PM,1:00PM,Regular Season,09/18,@,Carolina,7:15PM,7:15PM,Regular Season,09/24,@,Green Bay,1:00PM,1:00PM,Regular Season,10/01,,Tampa Bay,1:00PM,1:00PM,Regular Season,10/08,@,New England,1:00PM,1:00PM,Regular Season,10/15,@,Houston,1:00PM,1:00PM,Regular Season,10/19,,Jacksonville,8:15PM,8:15PM,Regular Season,10/29,@,Indianapolis,1:00PM,1:00PM,Regular Season,11/05,,Chicago,1:00PM,1:00PM,Regular Season,11/12,@,Minnesota,1:00PM,1:00PM,Regular Season,11/26,@,Atlanta,1:00PM,1:00PM,Regular Season,12/03,,Detroit,1:00PM,1:00PM,Regular Season,12/10,,Carolina,1:00PM,1:00PM,Regular Season,12/17,,New York (G),1:00PM,1:00PM,Regular Season,12/21,@,Los Angeles (R),8:15PM,8:15PM,Regular Season,12/31,@,Tampa Bay,1:00PM,1:00PM,Regular Season,01/07,,Atlanta,TBD,TBD
without,Eastern,New Orleans,Regular Season,09/10,,Tennessee,1:00PM,1:00PM,Regular Season,09/18,@,Carolina,7:15PM,7:15PM,Regular Season,09/24,@,Green Bay,1:00PM,1:00PM,Regular Season,10/01,,Tampa Bay,1:00PM,1:00PM,Regular Season,10/08,@,New England,1:00PM,1:00PM,Regular Season,10/15,@,Houston,1:00PM,1:00PM,Regular Season,10/19,,Jacksonville,8:15PM,8:15PM,Regular Season,10/29,@,Indianapolis,1:00PM,1:00PM,Regular Season,11/05,,Chicago,1:00PM,1:00PM,Regular Season,11/12,@,Minnesota,1:00PM,1:00PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,11/26,@,Atlanta,1:00PM,1:00PM,Regular Season,12/03,,Detroit,1:00PM,1:00PM,Regular Season,12/10,,Carolina,1:00PM,1:00PM,Regular Season,12/17,,New York (G),1:00PM,1:00PM,Regular Season,12/21,@,Los Angeles (R),8:15PM,8:15PM,Regular Season,12/31,@,Tampa Bay,1:00PM,1:00PM,Regular Season,01/07,,Atlanta,TBD,TBD,,,,,,,,,,,,
with,Mountain,New Orleans,Preseason,08/13,,Kansas City,11:00AM,1:00PM,Preseason,08/20,@,Los Angeles (C),5:05PM,7:05PM,Preseason,08/27,,Houston,6:00PM,8:00PM,Regular Season,09/10,,Tennessee,11:00AM,1:00PM,Regular Season,09/18,@,Carolina,5:15PM,7:15PM,Regular Season,09/24,@,Green Bay,11:00AM,1:00PM,Regular Season,10/01,,Tampa Bay,11:00AM,1:00PM,Regular Season,10/08,@,New England,11:00AM,1:00PM,Regular Season,10/15,@,Houston,11:00AM,1:00PM,Regular Season,10/19,,Jacksonville,6:15PM,8:15PM,Regular Season,10/29,@,Indianapolis,11:00AM,1:00PM,Regular Season,11/05,,Chicago,11:00AM,1:00PM,Regular Season,11/12,@,Minnesota,11:00AM,1:00PM,Regular Season,11/26,@,Atlanta,11:00AM,1:00PM,Regular Season,12/03,,Detroit,11:00AM,1:00PM,Regular Season,12/10,,Carolina,11:00AM,1:00PM,Regular Season,12/17,,New York (G),11:00AM,1:00PM,Regular Season,12/21,@,Los Angeles (R),6:15PM,8:15PM,Regular Season,12/31,@,Tampa Bay,11:00AM,1:00PM,Regular Season,01/07,,Atlanta,TBD,TBD
without,Mountain,New Orleans,Regular Season,09/10,,Tennessee,11:00AM,1:00PM,Regular Season,09/18,@,Carolina,5:15PM,7:15PM,Regular Season,09/24,@,Green Bay,11:00AM,1:00PM,Regular Season,10/01,,Tampa Bay,11:00AM,1:00PM,Regular Season,10/08,@,New England,11:00AM,1:00PM,Regular Season,10/15,@,Houston,11:00AM,1:00PM,Regular Season,10/19,,Jacksonville,6:15PM,8:15PM,Regular Season,10/29,@,Indianapolis,11:00AM,1:00PM,Regular Season,11/05,,Chicago,11:00AM,1:00PM,Regular Season,11/12,@,Minnesota,11:00AM,1:00PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,11/26,@,Atlanta,11:00AM,1:00PM,Regular Season,12/03,,Detroit,11:00AM,1:00PM,Regular Season,12/10,,Carolina,11:00AM,1:00PM,Regular Season,12/17,,New York (G),11:00AM,1:00PM,Regular Season,12/21,@,Los Angeles (R),6:15PM,8:15PM,Regular Season,12/31,@,Tampa Bay,11:00AM,1:00PM,Regular Season,01/07,,Atlanta,TBD,TBD,,,,,,,,,,,,
with,Pacific,New Orleans,Preseason,08/13,,Kansas City,10:00AM,1:00PM,Preseason,08/20,@,Los Angeles (C),4:05PM,7:05PM,Preseason,08/27,,Houston,5:00PM,8:00PM,Regular Season,09/10,,Tennessee,10:00AM,1:00PM,Regular Season,09/18,@,Carolina,4:15PM,7:15PM,Regular Season,09/24,@,Green Bay,10:00AM,1:00PM,Regular Season,10/01,,Tampa Bay,10:00AM,1:00PM,Regular Season,10/08,@,New England,10:00AM,1:00PM,Regular Season,10/15,@,Houston,10:00AM,1:00PM,Regular Season,10/19,,Jacksonville,5:15PM,8:15PM,Regular Season,10/29,@,Indianapolis,10:00AM,1:00PM,Regular Season,11/05,,Chicago,10:00AM,1:00PM,Regular Season,11/12,@,Minnesota,10:00AM,1:00PM,Regular Season,11/26,@,Atlanta,10:00AM,1:00PM,Regular Season,12/03,,Detroit,10:00AM,1:00PM,Regular Season,12/10,,Carolina,10:00AM,1:00PM,Regular Season,12/17,,New York (G),10:00AM,1:00PM,Regular Season,12/21,@,Los Angeles (R),5:15PM,8:15PM,Regular Season,12/31,@,Tampa Bay,10:00AM,1:00PM,Regular Season,01/07,,Atlanta,TBD,TBD
without,Pacific,New Orleans,Regular Season,09/10,,Tennessee,10:00AM,1:00PM,Regular Season,09/18,@,Carolina,4:15PM,7:15PM,Regular Season,09/24,@,Green Bay,10:00AM,1:00PM,Regular Season,10/01,,Tampa Bay,10:00AM,1:00PM,Regular Season,10/08,@,New England,10:00AM,1:00PM,Regular Season,10/15,@,Houston,10:00AM,1:00PM,Regular Season,10/19,,Jacksonville,5:15PM,8:15PM,Regular Season,10/29,@,Indianapolis,10:00AM,1:00PM,Regular Season,11/05,,Chicago,10:00AM,1:00PM,Regular Season,11/12,@,Minnesota,10:00AM,1:00PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,11/26,@,Atlanta,10:00AM,1:00PM,Regular Season,12/03,,Detroit,10:00AM,1:00PM,Regular Season,12/10,,Carolina,10:00AM,1:00PM,Regular Season,12/17,,New York (G),10:00AM,1:00PM,Regular Season,12/21,@,Los Angeles (R),5:15PM,8:15PM,Regular Season,12/31,@,Tampa Bay,10:00AM,1:00PM,Regular Season,01/07,,Atlanta,TBD,TBD,,,,,,,,,,,,
