preseason,time zone,tm,season1,d1,a1,g1,z1,t1,season2,d2,a2,g2,z2,t2,season3,d3,a3,g3,z3,t3,season4,d4,a4,g4,z4,t4,season5,d5,a5,g5,z5,t5,season6,d6,a6,g6,z6,t6,season7,d7,a7,g7,z7,t7,season8,d8,a8,g8,z8,t8,season9,d9,a9,g9,z9,t9,season10,d10,a10,g10,z10,t10,season11,d11,a11,g11,z11,t11,season12,d12,a12,g12,z12,t12,season13,d13,a13,g13,z13,t13,season14,d14,a14,g14,z14,t14,season15,d15,a15,g15,z15,t15,season16,d16,a16,g16,z16,t16,season17,d17,a17,g17,z17,t17,season18,d18,a18,g18,z18,t18,season19,d19,a19,g19,z19,t19,season20,d20,a20,g20,z20,t20
with,Central,Green Bay,Preseason,08/11,@,Cincinnati,6:00PM,7:00PM,Preseason,08/19,,New England,7:00PM,8:00PM,Preseason,08/26,,Seattle,12:00PM,1:00PM,Regular Season,09/10,@,Chicago,3:25PM,4:25PM,Regular Season,09/17,@,Atlanta,12:00PM,1:00PM,Regular Season,09/24,,New Orleans,12:00PM,1:00PM,Regular Season,09/28,,Detroit,7:15PM,8:15PM,Regular Season,10/09,@,Las Vegas,7:15PM,8:15PM,Regular Season,10/22,@,Denver,3:25PM,4:25PM,Regular Season,10/29,,Minnesota,12:00PM,1:00PM,Regular Season,11/05,,Los Angeles (R),12:00PM,1:00PM,Regular Season,11/12,@,Pittsburgh,12:00PM,1:00PM,Regular Season,11/19,,Los Angeles (C),12:00PM,1:00PM,Regular Season,11/23,@,Detroit,11:30AM,12:30PM,Regular Season,12/03,,Kansas City,7:20PM,8:20PM,Regular Season,12/11,@,New York (G),7:15PM,8:15PM,Regular Season,12/17,,Tampa Bay,12:00PM,1:00PM,Regular Season,12/24,@,Carolina,12:00PM,1:00PM,Regular Season,12/31,@,Minnesota,7:20PM,8:20PM,Regular Season,01/07,,Chicago,TBD,TBD
without,Central,Green Bay,Regular Season,09/10,@,Chicago,3:25PM,4:25PM,Regular Season,09/17,@,Atlanta,12:00PM,1:00PM,Regular Season,09/24,,New Orleans,12:00PM,1:00PM,Regular Season,09/28,,Detroit,7:15PM,8:15PM,Regular Season,10/09,@,Las Vegas,7:15PM,8:15PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,10/22,@,Denver,3:25PM,4:25PM,Regular Season,10/29,,Minnesota,12:00PM,1:00PM,Regular Season,11/05,,Los Angeles (R),12:00PM,1:00PM,Regular Season,11/12,@,Pittsburgh,12:00PM,1:00PM,Regular Season,11/19,,Los Angeles (C),12:00PM,1:00PM,Regular Season,11/23,@,Detroit,11:30AM,12:30PM,Regular Season,12/03,,Kansas City,7:20PM,8:20PM,Regular Season,12/11,@,New York (G),7:15PM,8:15PM,Regular Season,12/17,,Tampa Bay,12:00PM,1:00PM,Regular Season,12/24,@,Carolina,12:00PM,1:00PM,Regular Season,12/31,@,Minnesota,7:20PM,8:20PM,Regular Season,01/07,,Chicago,TBD,TBD,,,,,,,,,,,,
with,Eastern,Green Bay,Preseason,08/11,@,Cincinnati,7:00PM,7:00PM,Preseason,08/19,,New England,8:00PM,8:00PM,Preseason,08/26,,Seattle,1:00PM,1:00PM,Regular Season,09/10,@,Chicago,4:25PM,4:25PM,Regular Season,09/17,@,Atlanta,1:00PM,1:00PM,Regular Season,09/24,,New Orleans,1:00PM,1:00PM,Regular Season,09/28,,Detroit,8:15PM,8:15PM,Regular Season,10/09,@,Las Vegas,8:15PM,8:15PM,Regular Season,10/22,@,Denver,4:25PM,4:25PM,Regular Season,10/29,,Minnesota,1:00PM,1:00PM,Regular Season,11/05,,Los Angeles (R),1:00PM,1:00PM,Regular Season,11/12,@,Pittsburgh,1:00PM,1:00PM,Regular Season,11/19,,Los Angeles (C),1:00PM,1:00PM,Regular Season,11/23,@,Detroit,12:30PM,12:30PM,Regular Season,12/03,,Kansas City,8:20PM,8:20PM,Regular Season,12/11,@,New York (G),8:15PM,8:15PM,Regular Season,12/17,,Tampa Bay,1:00PM,1:00PM,Regular Season,12/24,@,Carolina,1:00PM,1:00PM,Regular Season,12/31,@,Minnesota,8:20PM,8:20PM,Regular Season,01/07,,Chicago,TBD,TBD
without,Eastern,Green Bay,Regular Season,09/10,@,Chicago,4:25PM,4:25PM,Regular Season,09/17,@,Atlanta,1:00PM,1:00PM,Regular Season,09/24,,New Orleans,1:00PM,1:00PM,Regular Season,09/28,,Detroit,8:15PM,8:15PM,Regular Season,10/09,@,Las Vegas,8:15PM,8:15PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,10/22,@,Denver,4:25PM,4:25PM,Regular Season,10/29,,Minnesota,1:00PM,1:00PM,Regular Season,11/05,,Los Angeles (R),1:00PM,1:00PM,Regular Season,11/12,@,Pittsburgh,1:00PM,1:00PM,Regular Season,11/19,,Los Angeles (C),1:00PM,1:00PM,Regular Season,11/23,@,Detroit,12:30PM,12:30PM,Regular Season,12/03,,Kansas City,8:20PM,8:20PM,Regular Season,12/11,@,New York (G),8:15PM,8:15PM,Regular Season,12/17,,Tampa Bay,1:00PM,1:00PM,Regular Season,12/24,@,Carolina,1:00PM,1:00PM,Regular Season,12/31,@,Minnesota,8:20PM,8:20PM,Regular Season,01/07,,Chicago,TBD,TBD,,,,,,,,,,,,
with,Mountain,Green Bay,Preseason,08/11,@,Cincinnati,5:00PM,7:00PM,Preseason,08/19,,New England,6:00PM,8:00PM,Preseason,08/26,,Seattle,11:00AM,1:00PM,Regular Season,09/10,@,Chicago,2:25PM,4:25PM,Regular Season,09/17,@,Atlanta,11:00AM,1:00PM,Regular Season,09/24,,New Orleans,11:00AM,1:00PM,Regular Season,09/28,,Detroit,6:15PM,8:15PM,Regular Season,10/09,@,Las Vegas,6:15PM,8:15PM,Regular Season,10/22,@,Denver,2:25PM,4:25PM,Regular Season,10/29,,Minnesota,11:00AM,1:00PM,Regular Season,11/05,,Los Angeles (R),11:00AM,1:00PM,Regular Season,11/12,@,Pittsburgh,11:00AM,1:00PM,Regular Season,11/19,,Los Angeles (C),11:00AM,1:00PM,Regular Season,11/23,@,Detroit,10:30AM,12:30PM,Regular Season,12/03,,Kansas City,6:20PM,8:20PM,Regular Season,12/11,@,New York (G),6:15PM,8:15PM,Regular Season,12/17,,Tampa Bay,11:00AM,1:00PM,Regular Season,12/24,@,Carolina,11:00AM,1:00PM,Regular Season,12/31,@,Minnesota,6:20PM,8:20PM,Regular Season,01/07,,Chicago,TBD,TBD
without,Mountain,Green Bay,Regular Season,09/10,@,Chicago,2:25PM,4:25PM,Regular Season,09/17,@,Atlanta,11:00AM,1:00PM,Regular Season,09/24,,New Orleans,11:00AM,1:00PM,Regular Season,09/28,,Detroit,6:15PM,8:15PM,Regular Season,10/09,@,Las Vegas,6:15PM,8:15PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,10/22,@,Denver,2:25PM,4:25PM,Regular Season,10/29,,Minnesota,11:00AM,1:00PM,Regular Season,11/05,,Los Angeles (R),11:00AM,1:00PM,Regular Season,11/12,@,Pittsburgh,11:00AM,1:00PM,Regular Season,11/19,,Los Angeles (C),11:00AM,1:00PM,Regular Season,11/23,@,Detroit,10:30AM,12:30PM,Regular Season,12/03,,Kansas City,6:20PM,8:20PM,Regular Season,12/11,@,New York (G),6:15PM,8:15PM,Regular Season,12/17,,Tampa Bay,11:00AM,1:00PM,Regular Season,12/24,@,Carolina,11:00AM,1:00PM,Regular Season,12/31,@,Minnesota,6:20PM,8:20PM,Regular Season,01/07,,Chicago,TBD,TBD,,,,,,,,,,,,
with,Pacific,Green Bay,Preseason,08/11,@,Cincinnati,4:00PM,7:00PM,Preseason,08/19,,New England,5:00PM,8:00PM,Preseason,08/26,,Seattle,10:00AM,1:00PM,Regular Season,09/10,@,Chicago,1:25PM,4:25PM,Regular Season,09/17,@,Atlanta,10:00AM,1:00PM,Regular Season,09/24,,New Orleans,10:00AM,1:00PM,Regular Season,09/28,,Detroit,5:15PM,8:15PM,Regular Season,10/09,@,Las Vegas,5:15PM,8:15PM,Regular Season,10/22,@,Denver,1:25PM,4:25PM,Regular Season,10/29,,Minnesota,10:00AM,1:00PM,Regular Season,11/05,,Los Angeles (R),10:00AM,1:00PM,Regular Season,11/12,@,Pittsburgh,10:00AM,1:00PM,Regular Season,11/19,,Los Angeles (C),10:00AM,1:00PM,Regular Season,11/23,@,Detroit,9:30AM,12:30PM,Regular Season,12/03,,Kansas City,5:20PM,8:20PM,Regular Season,12/11,@,New York (G),5:15PM,8:15PM,Regular Season,12/17,,Tampa Bay,10:00AM,1:00PM,Regular Season,12/24,@,Carolina,10:00AM,1:00PM,Regular Season,12/31,@,Minnesota,5:20PM,8:20PM,Regular Season,01/07,,Chicago,TBD,TBD
without,Pacific,Green Bay,Regular Season,09/10,@,Chicago,1:25PM,4:25PM,Regular Season,09/17,@,Atlanta,10:00AM,1:00PM,Regular Season,09/24,,New Orleans,10:00AM,1:00PM,Regular Season,09/28,,Detroit,5:15PM,8:15PM,Regular Season,10/09,@,Las Vegas,5:15PM,8:15PM,Regular Season,BYE,,BYE,BYE,BYE,Regular Season,10/22,@,Denver,1:25PM,4:25PM,Regular Season,10/29,,Minnesota,10:00AM,1:00PM,Regular Season,11/05,,Los Angeles (R),10:00AM,1:00PM,Regular Season,11/12,@,Pittsburgh,10:00AM,1:00PM,Regular Season,11/19,,Los Angeles (C),10:00AM,1:00PM,Regular Season,11/23,@,Detroit,9:30AM,12:30PM,Regular Season,12/03,,Kansas City,5:20PM,8:20PM,Regular Season,12/11,@,New York (G),5:15PM,8:15PM,Regular Season,12/17,,Tampa Bay,10:00AM,1:00PM,Regular Season,12/24,@,Carolina,10:00AM,1:00PM,Regular Season,12/31,@,Minnesota,5:20PM,8:20PM,Regular Season,01/07,,Chicago,TBD,TBD,,,,,,,,,,,,
